id,year,assets,capex,ltd,ebitda,ppe,sales,ads,rd,bookval,mv,indclass,tobinsQ
12898,1996,42.23,1.24,0,9.439,17.831,50.309,2.024,3.187,38.26,74.82,6,1.955567172
12898,1997,42.499,1.578,9.5,18.189,19.299,82.399,1.964,3.513,21.25,87.74,6,4.128941176
12898,1998,53.239,4.357,10.5,21.62,23.661,117.968,2.704,5.106,31.39,132.24,6,4.212806626
12898,1999,52.864,4.091,4.85,14.706,27.65,107.998,2.754,5.936,37.08,69.58,6,1.876483279
12898,2000,58.032,3.276,10,11.505,30.925,117.713,3.702,5.316,40.93,73.87,6,1.804788664
12898,2001,48.418,1.843,0,9.012,32.768,83.199,2.302,5.252,36.9,55.15,6,1.494579946
12898,2002,44.664,1.268,0,2.096,32.799,70.629,2.053,6.773,35.85,52.82,6,1.473361227
12898,2003,43.958,1.426,0,4.857,34.153,52.628,1.092,4.46,33,45.21,6,1.37
12898,2004,45.755,1.964,0,7.194,36.116,59.058,1.062,4.489,35.32,57.88,6,1.638731597
12904,1990,58.763,3.182,33.08,6.309,16.854,55.125,2.112,0,14.91,12.98,43,0.870556673
12904,1991,57.95,1.183,30.299,6.193,17.525,58.403,2.117,0,16.05,10.82,43,0.674143302
12904,1992,60.779,0.659,28.161,8.244,17.449,65.596,2.439,0,18.16,17.32,43,0.953744493
12904,1993,67.499,1.211,25.803,9.423,18.66,75.186,3.013,0,20.84,34.63,43,1.661708253
12904,1994,77.401,2.823,29.278,10.987,20.893,86.102,3.659,0,25.15,32.46,43,1.290656064
12904,1995,88.886,2.351,38.019,10.681,25.133,99.132,4.621,0,29.22,47.96,43,1.641341547
12904,1996,97.519,3.222,39.651,12.244,27.606,109.64,4.903,0,32.22,29.03,43,0.900993172
12904,1997,100.986,3.141,43.804,10.785,28.055,114.284,4.845,0,34.85,27.46,43,0.78794835
12904,1998,110.965,4.189,44.193,13.315,30.656,119.657,4.861,0,37.25,38.09,43,1.022550336
12904,1999,121.337,5.397,53.273,14.494,34.349,132.624,5.419,0,41.81,27.55,43,0.65893327
12904,2000,130.437,6.967,64.657,9.17,37.84,133.843,5.199,0,44.12,11.65,43,0.264052584
12904,2001,71.948,3.213,18.388,-2.01,29.919,114.168,5.426,0,33.1,8.9,43,0.268882175
12904,2002,66.019,0.988,21.452,2.059,29.285,102.011,3.413,0,26.54,8.48,43,0.319517709
12915,1990,6.396,0.285,0,-2.924,1.578,3.562,0.008,2.18,8.01,72.09,13,9
12915,1991,15.171,2.072,0,-4.326,3.403,3.809,0.025,3.57,12.94,195.12,13,15.07882535
12915,1992,15.655,1.024,5.495,-6.293,4.377,3.043,0.092,4.367,12.4,157.84,13,12.72903226
12915,1993,14.145,1.191,4.687,-12.197,5.399,3.283,0.212,7.021,8.72,190.04,13,21.79357798
12915,1995,30.134,1.351,3.642,-17.959,6.491,4.965,0.295,6.822,21.33,206.66,13,9.68870136
12915,2002,35.737,1.649,3.409,-1.254,20.411,32.01,0.053,8.274,26.02,207.65,13,7.980399693
12915,2003,86.151,0.994,2.457,1.251,21.333,40.451,1.774,8,73.51,352.32,13,4.792817304
12915,2004,88.064,0.912,1.334,1.089,15.78,54.008,3.512,6.062,75.58,299.93,13,3.968377878
12915,2005,130.747,2.048,0.884,11.347,17.617,69.366,2.233,5.269,118.92,403.74,13,3.395055499
12915,2006,156.565,12.643,10.031,8.386,29.226,68.155,0.806,8.647,129.5,379.92,13,2.933745174
12915,2007,167.353,5.504,8.818,1.517,34.402,82.686,1.261,14.136,140.06,414.67,13,2.960659717
12915,2008,131.918,2.643,8.301,-12.154,37.002,71.104,0.893,20.255,108.33,168.43,13,1.554786301
12915,2009,126.991,1.2,7.792,-1.375,37.778,77.026,0.165,13.371,103.81,233.32,13,2.247567672
12915,2010,122.52,2.106,0,-0.342,39.815,75.015,0.21,13.192,102.84,265.8,13,2.584597433
12915,2011,127.861,2.505,0,-1.021,42.352,81.881,0.13,18.407,105.89,431.75,13,4.077344414
12915,2012,191.725,2.019,0,-9.004,44.392,87.82,6.31,12.445,174.72,396.92,13,2.271749084
12915,2013,184.245,2.462,0,-16.41,46.323,96.44,17.142,10.932,164.58,349.93,13,2.126200024
12915,2014,189.633,3.005,0,-3.995,49.35,106.464,6.91,12.058,161.94,569.74,13,3.518216623
12944,1990,25.198,1.742,9.183,4.069,16.257,60.713,3.99,1.654,9.67,6.83,37,0.70630817
12944,1991,22.406,0.722,9.018,1.468,17.696,53.587,3.178,1.258,6.85,8.54,37,1.246715328
12944,1992,24.391,0.618,3.452,6.804,18.324,68.373,3.232,1.53,9.4,16.23,37,1.726595745
12944,1993,28.376,2.179,5.269,8.125,20.961,79.634,3.504,2.693,11.64,20.08,37,1.725085911
12944,1994,35.028,2.018,9.379,2.983,25.011,81.25,4.701,2.574,11.32,12.57,37,1.110424028
12944,1998,52.247,0.583,23.038,4.672,35.042,91.706,2.7,2.65,6.01,17.43,37,2.900166389
12944,1999,35.994,0.716,17.103,10.054,33.827,89.753,2.5,2.226,8.25,24.5,37,2.96969697
12944,2000,29.221,1.392,8.573,7.91,34.849,73.209,2,2.9,10.83,13.66,37,1.261311173
12944,2001,37.626,2.281,14.418,4.323,37.13,73.419,2.5,3.083,9.9,9.8,37,0.98989899
12944,2002,30.762,1.084,6.183,7.449,38.153,79.501,3.3,2.65,12.96,15.04,37,1.160493827
12944,2003,35.417,1.566,5.825,10.545,36.794,88.297,3.9,4.191,17.76,77.66,37,4.372747748
12944,2004,48.743,3.473,6.04,15.911,41.748,111.861,4,5.252,53.29,130.76,37,2.453743667
12944,2005,85.048,11.75,7.214,17.218,53.17,146.369,5.7,6.306,57.76,118.85,37,2.057652355
13028,1990,2034.3,183.2,495.9,252.7,1386.5,2721.4,32.9,31.4,826.6,533.79,21,0.645765788
13028,1991,2034,96.6,278.5,307.9,1449.4,2815.7,37.4,31.2,917.8,1264.53,21,1.377783831
13028,1992,1958.8,136.7,274.2,304.9,1525.7,2946,43,41.3,720.6,1292.16,21,1.793172356
13028,1993,2117,146.1,168,358.5,1606.4,3097.3,42.5,41,820.9,2560.54,21,3.119186259
13028,1994,2357.9,148.2,122.3,447.4,1753.2,3450.8,47.9,44,982.2,2859.44,21,2.911260436
13028,1995,1961.3,85.7,121.7,215.9,939,2213.4,42.4,38.1,1008.8,3095.57,21,3.068566614
13032,1990,116.92,5.8,20.05,19.07,24.614,115.644,1.763,0,89.94,179.31,43,1.993662442
13032,1991,137.693,7.649,30.528,22.026,31.633,137.681,2.021,0,100.1,228.63,43,2.284015984
13032,1992,216.449,19.616,50,26.285,51.371,185.41,3.439,0,153.95,306.64,43,1.991815525
13032,1993,245.094,16.704,64,31.946,68.456,224.7,4.043,0,166.94,266.28,43,1.595064095
13032,1996,325.082,7.206,146.079,47.886,108.421,280.968,3.395,0,154.03,206.2,43,1.338700253
13032,1997,341.279,16.392,146.142,50.873,121.897,303.366,3.444,0,168.32,315.95,43,1.877079373
13032,1998,410.823,22.412,189.288,47.712,139.723,342.876,3.685,0,190.72,381.53,43,2.000471896
13032,1999,417.623,21.067,196.976,49.476,135.458,373.186,3.671,0,188.61,245.51,43,1.301680717
13032,2000,378.233,21.059,164.611,39.72,140.604,363.714,5.321,0,181.49,107.88,43,0.594412915
13032,2001,382.89,31.829,162.762,43.352,152.234,355.929,4.104,0,170.13,209.03,43,1.22864868
13032,2002,376.478,11.327,136.131,52.999,161.482,387.843,4.399,0,196.72,231.29,43,1.175732005
13032,2003,489.532,19.196,152.394,70.44,185.595,437.677,8.202,0,284.2,597.17,43,2.101231527
13032,2004,555.165,28.491,149.84,78.623,187.193,469.478,11.21,0,344.94,871,43,2.525076825
13032,2005,598.648,27.255,149.208,103.729,209.626,594.346,12.9,0,386.06,677.98,43,1.756151893
13032,2006,776.244,46.355,202.963,130.558,250.474,693.214,18.5,0,453.5,1391.48,43,3.06831312
13032,2007,904.644,70.097,280.277,165.634,313.654,929.394,35,0,515.19,939.9,43,1.824375473
13032,2008,1186.51,57.082,422.344,194.857,359.704,1030.794,34.1,0,602.62,804.53,43,1.335053599
13032,2009,1269.655,44.101,403.69,217.241,378.896,1120.39,46.8,0,719.53,1024.4,43,1.423707142
13032,2010,1427.186,59.697,432.271,255.327,438.039,1293.339,32,0,853.2,1091.28,43,1.279043601
13067,1993,240.534,6.006,0,-2.242,153.21,637.87,34.024,0,88.08,52.88,43,0.600363306
13067,1994,258.591,7.011,89.831,21.182,102.602,458.874,24.898,0,121.54,80.93,43,0.665871318
13067,1995,262.039,7.53,83.555,19.765,89.102,484.628,24.42,0,127.14,78.84,43,0.620103823
13067,1996,261.633,12.119,64.73,18.699,100.685,506.445,26.045,0,130.14,55.72,43,0.428154295
13067,1997,254.307,9.244,57.558,15.272,107.126,519.318,27.792,0,107.41,65.2,43,0.607019831
13067,1998,223.547,7.165,38.706,24.307,97.322,541.374,24.77,0,99.66,74.68,43,0.749347782
13067,1999,198.315,7.31,0,44.214,60.326,500.05,20.753,0,131.93,526.44,43,3.990297885
13067,2000,208.076,9.691,0,49.883,63.91,484.218,19.489,0,117.85,323.95,43,2.748833263
13067,2001,215.53,12.891,0,43.535,45.459,468.756,17.201,0,124.29,314.31,43,2.528843833
13067,2002,145.102,14.55,0.384,37.48,59.455,393.809,13.01,0,88.11,149.21,43,1.693451368
13067,2003,166.329,6.438,6.369,26.589,73.668,403.052,20.314,0,107.72,204.24,43,1.896026736
13092,1992,915.487,76.629,501.083,148.986,666.113,1219.333,69.344,0,247.92,533.96,44,2.153759277
13092,1993,890.42,46.269,500.46,86.272,711.284,1240.704,84.301,0,152.21,375.8,44,2.468957362
13092,1994,740.285,92.037,447.822,56.585,574.585,1053.326,71.136,0,84.68,164.43,44,1.941780822
13092,1997,681.758,59.66,346.191,123.484,660.076,1071.742,51.9,0,101.29,590.42,44,5.829005825
13092,1998,743.588,111.098,320.05,139.912,759.68,1178.256,58.3,0,156.46,840.93,44,5.374728365
13092,1999,833.644,134.333,303.456,195.464,858.685,1456.899,70.297,0,244.35,790.37,44,3.234581543
13092,2000,906.828,127.361,282.568,205.36,967.832,1633.312,77.788,0,355.02,1137.85,44,3.205030702
13092,2002,1063.483,142.588,143.364,234.52,1219.487,1966.36,91.157,0,477.56,631.57,44,1.322493509
13092,2003,1175.95,111.872,290.746,213.11,1284.108,2058.29,94.807,0,521.82,776.56,44,1.488175999
13092,2004,1285.342,120.065,297.092,229.268,1354.445,2322.364,103.721,0,607.72,1341.51,44,2.207447509
13092,2005,1337.986,123.109,290.213,244.452,1423.548,2507.238,104.605,0,607.14,1196.95,44,1.971456336
13092,2006,1520.461,150.032,254.231,272.39,1505.306,2765.649,107.451,0,700.49,2075.05,44,2.962283544
13092,2007,1382.822,154.182,427.516,274.73,1586.577,2875.978,109.5,0,475.86,1532.31,44,3.22008574
13092,2008,1498.418,180.569,516.25,250.504,1605.497,2539.561,106.9,0,532,1255.64,44,2.360225564
13092,2009,1455.91,153.5,357.27,253.456,1602.247,2471.096,100.1,0,518.48,1087.04,44,2.096590032
13092,2010,1407.092,95.61,352.63,168.436,1562.729,2297.531,89.8,0,511.15,1071.12,44,2.095510124
13092,2011,1432.322,129.312,447.35,177.229,1518.799,2193.298,70.527,0,421.88,920.71,44,2.182397838
13092,2012,1463.725,80.2,405.276,196.205,1529.65,1545.026,59.727,0,425.17,1243.7,44,2.925182868
13092,2013,1319.209,84.69,349.393,230.916,1516.913,1489.867,62.862,0,455.36,2094.69,44,4.600074666
13092,2014,1270.665,60.525,497.012,265.861,1519.947,1484.131,60.564,0,212.19,3041.76,44,14.33507705
13163,2002,64.452,0.62,0.102,7.202,7.871,72.254,14.244,0.272,53.58,19.24,9,0.359089212
13163,2003,72.467,0.382,0,11.569,7.825,80.581,12.715,0.12,57.62,41.35,9,0.717632766
13163,2004,88.276,0.372,0,18.687,6.558,100.361,18.529,0.096,68.97,200.5,9,2.907061041
13163,2005,167.292,0.615,0,38.018,6.289,182.237,38.977,0.645,86.53,273.18,9,3.157055357
13163,2006,144.896,4.026,1.537,-39.726,8.277,134.365,38.25,1.225,111.57,102.66,9,0.920139823
13163,2007,131.148,1.217,0.542,11.427,8.555,153.696,29.559,0.508,112.15,82.19,9,0.73285778
13163,2008,136.704,0.143,0,-4.297,8.698,151.155,45.442,0.754,108.96,59.4,9,0.545154185
13163,2009,114.332,1.977,0,-18.936,9.652,148.102,44.927,1.819,109.47,42.94,9,0.392253585
13163,2010,112.706,0.964,0,4.782,10.031,123.006,32.652,1.742,101.26,60.11,9,0.593620383
13219,1990,21.039,1.21,0,3.902,8.085,29.238,0.935,0.679,19.84,19.05,21,0.960181452
13219,1991,22.327,2.037,0,4.236,10.006,30.238,0.884,0.648,21.05,26.31,21,1.249881235
13219,1992,23.67,1.28,0,3.379,11.133,32.659,0.818,0.701,21.65,24.98,21,1.153810624
13219,1993,25.643,1.2,0,4.848,12.09,38.237,0.962,0.749,22.95,37.91,21,1.651851852
13219,2001,57.228,0.88,9,8.008,24.112,77.293,0.797,1.587,39.87,30.19,21,0.757210936
13219,2002,55.2,0.885,7.5,4.913,24.716,71.951,0.64,1.512,40.37,31.56,21,0.78176864
13219,2003,55.584,0.742,6,4.76,25.379,74.348,0.574,1.453,41.6,33.65,21,0.808894231
13235,1990,3.424,0.184,0.095,-1.11,0.729,2.315,0.095,0.874,2.84,1.06,13,0.373239437
13235,1991,2.163,0.08,0,-1.299,0.809,2.117,0.165,0.728,1.47,1.25,13,0.850340136
13235,1992,2.301,0.04,0,-0.118,0.741,3.078,0.189,0.506,1.83,3.06,13,1.672131148
13235,1993,3.126,0.408,0.35,0.046,1.149,3.941,0.234,0.879,2.33,5.02,13,2.154506438
13235,2002,7.513,0.25,0,0.77,2.865,6.185,0.242,1.053,6.95,4.6,13,0.661870504
13235,2003,8.187,0.304,0,-0.173,3.117,3.357,0.163,1.35,7.37,10.6,13,1.438263229
13235,2004,9.53,0.338,0,0.4,3.383,3.696,0.172,1.092,7.73,19.63,13,2.539456662
13235,2005,9.955,0.185,0,1.581,3.532,4.983,0.189,1.27,8.56,14.96,13,1.747663551
13235,2006,11.364,0.21,0,1.277,3.866,4.801,0.189,0.966,9.33,17.23,13,1.846730975
13235,2007,10.412,1.528,0,1.511,4.866,6.069,0.202,1.579,10.06,10.27,13,1.020874751
13235,2008,10.128,0.411,0,-0.803,5.209,4.634,0.14,1.746,9.64,4.81,13,0.498962656
13235,2009,9.985,0.459,0,-0.132,5.599,4.509,0.033,1.645,9.62,11.02,13,1.145530146
13235,2010,10.751,0.117,0.944,-0.273,5.738,4.386,0.016,1.493,9.28,9.52,13,1.025862069
13235,2011,10.991,0.244,1.268,-0.22,5.95,5.111,0.005,1.72,9.02,13.97,13,1.548780488
13235,2012,11.03,0.275,1.086,0.645,6.178,5.39,0.174,0.918,9.2,12.08,13,1.313043478
13235,2013,10.961,0.598,0.896,0.395,6.537,6.007,0.151,1.154,9.4,12.92,13,1.374468085
13235,2014,11.052,1.535,0.746,1.213,8.284,7.597,0.066,2.179,9.26,14.71,13,1.588552916
13292,1991,296.704,5.476,79.515,31.991,67.497,493.542,5,0,109.21,116.89,43,1.07032323
13292,1992,431.798,11.198,95.864,38.571,113.304,532.256,5.1,0,119.29,183.97,43,1.542208064
13292,1993,502.496,24.115,154.665,58.028,144.823,918.878,16.5,0,193.27,238.37,43,1.233352305
13292,1994,578.618,44.514,204.517,65.015,189.337,1042.979,20.1,0,216.83,233.55,43,1.077111101
13292,1995,526.082,28.062,207.766,37.318,183.607,1020.413,20.5,0,185.69,79.76,43,0.429533093
13292,1996,382.521,16.421,214.092,36.288,116.687,897.492,14.8,0,187.36,74.67,43,0.398537575
13292,1997,335.067,8.81,186.25,37.106,116.724,592.151,11.7,0,72.35,100.91,43,1.394747754
13292,1998,324.035,9.942,174.583,34.66,122.605,584.276,10.8,0,79.92,77.34,43,0.967717718
13292,1999,376.627,13.895,174.064,47.756,135.631,665.456,15.8,0,86.65,78.25,43,0.90305828
13292,2000,245.084,15.425,164.089,36.116,113.17,471.817,18.7,0,68.99,54.96,43,0.796637194
13315,1990,250.736,47.29,13.576,38.386,86.96,248.781,5.505,28.91,195.33,356.87,35,1.8270107
13315,1991,246.28,26.268,7.198,-6.077,103.692,213.272,5.352,31.608,149.45,283.29,35,1.895550351
13315,1992,278.759,35.328,24.034,45.138,131.854,307.274,6.964,36.861,172.49,468.64,35,2.716911125
13315,1993,375.424,40.032,10.906,45.421,158.768,353.806,9.803,40.658,243.49,461.24,35,1.89428724
13315,1994,435.977,40.256,10.341,71.835,190.785,450.823,11.674,47.825,291.2,619.36,35,2.126923077
13315,1995,503.923,38.923,9.106,83.995,222.918,540.345,11.358,57.541,353.19,481.7,35,1.363855149
13315,1996,612.009,80.617,16.503,58.425,292.234,595.362,16.674,73.717,374.81,606.84,35,1.619060324
13332,1990,16.681,0.595,0,1.251,2.152,18.206,0.111,2.073,13.74,13.37,12,0.973071325
13332,1991,20.257,0.625,0,2.535,2.778,25.072,0.242,1.678,16.85,40.73,12,2.417210682
13332,1992,20.47,0.729,0,0.967,3.39,26.23,0.48,1.3,17.37,22.6,12,1.30109384
13332,1993,24.419,5.496,4.021,1.02,8.839,29.196,0.709,2,16.07,11.72,12,0.729309272
13332,1994,25.171,0.35,3.836,1.74,9.044,30.115,0.763,2.1,17.29,12.97,12,0.750144592
13332,2003,18.762,0.776,0,-1.627,8.359,28.563,0.077,2.503,15.41,45.9,12,2.978585334
13332,2004,19.542,0.413,0.265,-0.733,6.807,28.591,0.101,2.271,13.25,41.02,12,3.095849057
13332,2005,19.06,0.116,0.202,-0.13,7.33,26.782,0.068,2.62,15.58,59.83,12,3.840179718
13332,2006,22.979,0.669,0.134,0.209,8.645,31.351,0.097,2.304,16.58,37.02,12,2.232810615
13332,2007,21.649,0.407,0.06,0.426,9.067,31.432,0.062,2.275,18.05,40.34,12,2.234903047
13375,1999,643.151,36.573,340.5,58.43,417.488,279.179,4.574,0,223.41,221.24,32,0.990286916
13375,2000,679.007,48.896,381.496,67.975,507.87,292.605,3.438,0,205.54,365.32,32,1.777366936
13375,2001,734.679,67.981,391.636,96.2,582.846,357.258,3.168,0,227.46,464.82,32,2.043524136
13375,2002,738.782,65.14,402.475,113.125,611.185,367.842,2.967,0,224.28,371.42,32,1.656054931
13375,2003,763.02,62.479,384.636,126.736,646.74,390.797,3.727,0,250.81,488.24,32,1.946652845
13375,2004,849.191,111.804,470.391,138.735,745.31,424.826,3.281,0,283.38,610.08,32,2.152868939
13375,2005,873.775,79.789,474.743,152.623,814.883,443.026,3.188,0,313.37,565.59,32,1.804863261
13375,2006,914.659,95.998,490.527,149.425,855.803,477.482,3.462,0,332.47,836.4,32,2.515715704
13375,2007,984.233,153.03,538.874,148.76,1007.575,520.311,5.6,0,337.25,460.95,32,1.366790215
13375,2008,1335.301,221.458,804.303,162.078,1348.183,575.442,5.6,0,345.1,427.1,32,1.237612286
13375,2009,1418.397,120.983,862.402,190.058,1460.291,595.811,4.1,0,366.7,349.71,32,0.953667848
13375,2010,1351.76,96.194,865.23,212.825,1542.712,651.25,4.3,0,302.91,596.74,32,1.9700241
13375,2011,1448.904,177.09,938.529,217.08,1715.764,679.381,4.2,0,274.16,413.28,32,1.50744091
13375,2012,1506.522,146.038,949.74,222.84,1868.305,710.181,4.9,0,280.84,398.23,32,1.417996012
13375,2013,2011.807,180.554,1113.285,261.998,2141.33,811.648,5.2,0,318.62,450.17,32,1.41287427
13375,2014,2058.498,176.109,1104.412,315.096,2341.511,910.198,5.7,0,355.23,565.55,32,1.592067111
13380,1990,88.657,0.814,49.068,11.35,50.39,102.772,4.227,0,23.97,20.81,43,0.868168544
13380,1991,97.941,1.239,27.215,12.254,51.613,108.903,4.338,0,26.96,34.11,43,1.265207715
13380,1992,133.502,24.735,43.087,16.821,75.643,132.72,5.068,0,61.58,101.78,43,1.652809354
13380,1993,259.881,64.095,111.218,18.036,139.685,206.847,6.718,0,127.95,313.54,43,2.450488472
13380,1997,2224.879,167.813,552.625,305.908,1039.191,3637.333,140.757,0,755.9,1761.53,43,2.330374388
13380,1998,5188.981,421.062,2110.395,493.826,2815.843,6219.893,190.143,0,1882.64,3260.71,43,1.731988059
13380,1999,5098.952,430.348,1966.802,689.107,3114.522,6423.819,212.045,0,2062.88,2471.84,43,1.198247111
13380,2000,5050.611,274.852,1801.657,569.418,3313.253,6581.236,222.02,0,2222.12,1442.25,43,0.649042356
13380,2001,4595.521,219.838,1356.58,358.302,3283.885,6070.568,195.765,0,2245.07,965.21,43,0.429924234
13380,2002,4579.356,142.355,1327.381,480.149,3354.083,5911.122,185.431,0,2232.97,1545.66,43,0.692199179
13380,2003,4654.869,179.082,1125.637,459.427,3435.742,6055.055,191.671,0,2206.07,1898.14,43,0.860416941
13380,2004,4704.079,198.274,1346.222,455.121,3562.584,6437.277,190.807,0,1952.39,1707.5,43,0.874569118
13380,2005,3850.725,236.589,722.736,306.84,3121.174,5953.352,201.513,0,2175.53,2522.56,43,1.159515153
13380,2006,2544.303,123.679,450.01,122.562,1902.892,2940.003,37.063,0,1020.56,2661.18,43,2.607568394
13380,2007,2371.024,140.985,253.346,258.314,1941.722,3282.64,31.274,0,1127.47,2998.05,43,2.659095142
13380,2008,2165.008,127.305,635.4,10.445,1948.6,3029.743,39.358,0,1097.84,852.33,43,0.776369963
13380,2009,2135.701,74.577,493.33,110.025,1827.271,2631.532,36.025,0,1065.05,895.15,43,0.840476973
13380,2010,2143.1,55.721,359.25,221.879,1849.236,2785.745,45.465,0,1102.17,1792.38,43,1.626228259
13380,2011,2128.465,82.097,367.962,276.99,2003.48,3013.593,59.036,0,1173.69,1689.97,43,1.439877651
13380,2012,2090.247,129.313,260.603,271.071,2030.749,3147.554,76.609,0,1178.54,1570.43,43,1.332521595
13381,1990,50.505,3.35,21.509,11.029,35.186,120.75,0.817,0,17.48,25.65,43,1.467391304
13381,1991,69.427,2.705,18,15.023,36.509,150.82,1.311,0,21.03,57.22,43,2.720874941
13381,1992,102.465,5.658,10,27.308,40.114,204.329,1.316,0,43.19,181.55,43,4.203519333
13381,1993,119.556,8.116,6,29.887,45.554,240.925,1.993,0,84.45,239.19,43,2.832326821
13381,1999,95.077,7.136,0,14.973,43.671,192.192,1,0,66.02,20.47,43,0.310057558
13381,2000,95.07,7.219,0,12.778,49.251,194.53,0.931,0,54.05,35.99,43,0.66586494
13381,2001,90.901,4.012,0,7.478,55.248,195.119,1.004,0,49.88,43.78,43,0.877706496
13381,2002,266.945,12.472,106.575,22.534,87.405,398.348,14.2,0,117.17,130.36,43,1.112571477
13381,2003,272.742,12.32,122.374,24.346,90.856,429.524,19.2,0,93.7,320.46,43,3.420064034
13381,2004,267.788,20.637,117.784,17.886,91.924,365.047,25.5,0,68.95,171.95,43,2.493836113
13381,2005,283.831,15.656,95.437,29.59,75.8,421.383,28.6,0,74.87,198.19,43,2.647121678
13381,2006,320.436,22.676,0,41.678,95.108,467.512,32.9,0,88.09,510.89,43,5.799636735
13381,2007,325.361,21.377,12.45,27.918,108.911,464.128,37.3,0,181.44,345.54,43,1.904431217
13381,2008,201.231,12.595,7.576,13.52,112.939,444.184,34.1,0,181.47,78.71,43,0.433735604
13381,2009,181.039,4.634,2.702,23.512,113.475,395.168,19.1,0,88.52,118.38,43,1.337324898
13381,2010,182.613,9.031,0,29.494,118.592,393.642,19,0,106.11,210.61,43,1.984827066
13381,2011,233.721,18.038,0,31.354,133.275,397.655,19.6,0,124.93,201.19,43,1.610421836
13381,2012,245.945,32.39,0,29.393,154.367,399.64,18.5,0,157.56,187.58,43,1.190530592
13381,2013,237.381,54.125,12.145,7.762,202.369,387.983,27.8,0,158.84,353.96,43,2.228405943
13381,2014,261.1,40.927,26.651,15.2,236.302,414.02,26,0,94.06,265.58,43,2.823516904
13413,1990,27.752,0.059,0,-1.781,5.329,22.75,0.358,2.512,16.72,6.06,38,0.362440191
13413,1991,18.684,-0.048,0,0.306,4.93,16.851,0.232,1.974,10.8,8.07,38,0.747222222
13413,1992,15.177,0.02,0,0.951,4.728,14.551,0.145,1.603,10.91,11.75,38,1.076993584
13413,1993,13.597,0.004,0,0.841,4.334,13.295,0.153,1.492,9.91,11.28,38,1.138244198
13413,1994,15.134,0.156,0,1.265,4.48,15.709,0.152,1.758,11.41,18.47,38,1.618755478
13413,1995,18.12,0.158,0,1.655,4.597,17.765,0.178,1.752,13.33,24.48,38,1.836459115
13413,1996,18.937,0.677,0,1.213,2.427,19.756,0.105,1.982,15.03,14.36,38,0.955422488
13418,1990,43.299,15.481,10.477,9.577,41.578,54.691,1.304,0,27.79,85.95,44,3.092839151
13418,1991,61.3,13.31,10.476,9.659,54.318,71.325,2.238,0,44.3,102.73,44,2.318961625
13418,1992,68.117,18.731,10.474,10.219,73.833,84.113,2.726,0,45.94,71.71,44,1.560949064
13418,1993,74.735,12.46,8.639,14.081,87.103,108.945,3.198,0,50.45,86.42,44,1.712983152
13418,1997,143.732,19.982,43.383,23.347,182.198,178.02,4.897,0,72.1,75.38,44,1.045492372
13418,1998,143.195,12.141,39.342,24.835,193.866,191.276,5.257,0,73,81.36,44,1.114520548
13418,1999,149.612,18.86,32.101,30.689,208.895,214.233,5.054,0,83.5,125.94,44,1.508263473
13418,2000,168.476,36.43,51.353,30.469,228.611,231.17,5.189,0,83.74,90.67,44,1.08275615
13442,1990,16.056,0.195,9.894,-2.015,5.066,6.516,0.078,1.598,5.67,2.42,37,0.42680776
